Accident_ID,Location,Latitude,Longitude,Date,Time,Severity,Cause,Road_Type,Weather
ID-1756,Nashik,20.01477,73.85787,2023-12-23,21:34,Fatal,Weather/Low Visibility,Rural Road,Rain
ID-1757,Nagpur,21.08718,79.1955,2023-11-05,22:28,Serious,Drunk Driving,City Road,Clear
ID-1758,Delhi,28.73321,76.84459,2023-05-08,22:57,Fatal,Drunk Driving,Highway,Rain
ID-1759,Pune,18.44267,73.84394,2023-05-11,19:02,Serious,Distracted Driving,City Road,Clear
ID-1760,Hyderabad,17.36649,78.46601,2023-06-04,00:48,Serious,Drunk Driving,City Road,Rain
ID-1761,Chennai,12.99537,80.10631,2023-10-18,11:01,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1762,Delhi,28.69613,77.24829,2023-05-13,19:44,Minor,Potholes,Rural Road,Clear
ID-1763,Mumbai,19.06231,72.98151,2023-02-19,09:09,Fatal,Distracted Driving,City Road,Clear
ID-1764,Nashik,19.95417,73.80339,2023-07-21,14:11,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1765,Kolkata,22.62329,88.40768,2023-11-13,21:44,Minor,Potholes,City Road,Dust Storm
ID-1766,Kolkata,22.57623,88.36247,2023-06-10,00:16,Fatal,Drunk Driving,Highway,Clear
ID-1767,Delhi,28.45391,77.09955,2023-05-07,06:23,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1768,Mumbai,18.93402,72.8949,2023-11-02,17:14,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1769,Kolkata,22.54971,88.49517,2023-05-14,22:37,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1770,Delhi,28.41966,77.09706,2023-09-29,19:19,Serious,Weather/Low Visibility,Highway,Fog
ID-1771,Kolkata,22.6841,88.49973,2023-08-11,17:39,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1772,Bangalore,13.03675,77.55243,2023-07-06,21:55,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1773,Lucknow,26.70584,80.89012,2023-09-17,19:50,Minor,Potholes,City Road,Clear
ID-1774,Meerut,28.92617,77.77141,2023-03-08,02:50,Serious,Drunk Driving,City Road,Rain
ID-1775,Kolkata,22.52168,88.42652,2023-01-28,10:59,Fatal,Over-speeding,Highway,Dust Storm
ID-1776,Meerut,28.93043,77.63621,2023-08-31,23:42,Serious,Distracted Driving,Highway,Dust Storm
ID-1777,Delhi,28.55606,76.85183,2023-07-10,17:05,Minor,Potholes,Rural Road,Fog
ID-1778,Jaipur,26.92788,75.89867,2023-10-29,12:30,Fatal,Potholes,City Road,Dust Storm
ID-1779,Chennai,13.19749,80.12557,2023-07-03,16:56,Minor,Distracted Driving,City Road,Clear
ID-1780,Kolkata,22.52698,88.44366,2023-03-17,17:04,Minor,Signal Jumping,Highway,Clear
ID-1781,Delhi,28.42139,77.06438,2023-08-09,20:14,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1782,Hyderabad,17.41082,78.49474,2023-03-31,14:32,Minor,Distracted Driving,Highway,Rain
ID-1783,Kolkata,22.63894,88.34651,2023-01-17,20:03,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1784,Delhi,28.54697,77.1261,2023-02-09,19:54,Fatal,Weather/Low Visibility,Highway,Rain
ID-1785,Pune,18.54259,73.78949,2023-12-16,23:31,Minor,Potholes,City Road,Clear
ID-1786,Chennai,13.13207,80.25283,2023-12-14,14:41,Serious,Weather/Low Visibility,City Road,Rain
ID-1787,Indore,22.63833,75.86652,2023-02-07,09:52,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1788,Indore,22.70858,75.86024,2023-01-22,19:52,Serious,Distracted Driving,Rural Road,Fog
ID-1789,Pune,18.40664,73.82178,2023-03-16,08:32,Fatal,Distracted Driving,City Road,Rain
ID-1790,Madurai,9.97622,78.00236,2023-02-05,18:32,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1791,Indore,22.65732,75.881,2023-05-11,13:16,Minor,Weather/Low Visibility,City Road,Fog
ID-1792,Delhi,28.42139,77.06587,2023-11-05,18:30,Serious,Potholes,City Road,Rain
ID-1793,Mumbai,18.90467,72.93725,2023-11-02,11:41,Serious,Weather/Low Visibility,Rural Road,Rain
ID-1794,Delhi,28.60094,77.13054,2023-10-24,15:36,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1795,Delhi,28.52243,77.29264,2023-09-03,03:53,Serious,Drunk Driving,City Road,Fog
ID-1796,Nagpur,21.04651,79.14307,2023-12-30,16:24,Minor,Weather/Low Visibility,City Road,Rain
ID-1797,Bangalore,12.86112,77.61135,2023-05-01,01:33,Minor,Drunk Driving,Highway,Clear
ID-1798,Kolkata,22.69707,88.43191,2023-10-18,15:56,Minor,Drunk Driving,Rural Road,Rain
ID-1799,Jaipur,26.98483,75.84234,2023-01-23,07:07,Fatal,Over-speeding,Highway,Clear
ID-1800,Delhi,28.75559,76.80814,2023-07-14,10:27,Serious,Over-speeding,Highway,Clear
ID-1801,Indore,22.72628,75.83429,2023-03-04,23:24,Serious,Drunk Driving,City Road,Clear
ID-1802,Mumbai,19.01511,72.81859,2023-06-13,11:18,Minor,Signal Jumping,Rural Road,Rain
ID-1803,Pune,18.51793,73.85102,2023-03-12,22:41,Serious,Weather/Low Visibility,City Road,Fog
ID-1804,Indore,22.66328,75.83526,2023-01-09,00:46,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1805,Indore,22.65579,75.76588,2023-02-08,10:53,Minor,Distracted Driving,Rural Road,Clear
ID-1806,Bangalore,12.81382,77.58657,2023-02-07,20:05,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1807,Mumbai,18.92596,72.81806,2023-06-15,21:34,Serious,Over-speeding,Rural Road,Dust Storm
ID-1808,Mumbai,19.17489,72.85377,2023-01-08,12:39,Minor,Weather/Low Visibility,City Road,Rain
ID-1809,Delhi,28.48092,77.07698,2023-11-15,22:36,Minor,Weather/Low Visibility,City Road,Rain
ID-1810,Madurai,9.90559,78.10799,2023-03-02,10:36,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1811,Mumbai,18.90919,72.96057,2023-02-09,07:54,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1812,Lucknow,26.81894,80.8253,2023-07-03,15:48,Minor,Weather/Low Visibility,City Road,Rain
ID-1813,Meerut,29.09556,77.71066,2023-08-25,10:04,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1814,Bangalore,13.0872,77.59211,2023-03-12,17:42,Serious,Weather/Low Visibility,City Road,Fog
ID-1815,Madurai,9.95681,78.01931,2023-02-17,11:17,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1816,Delhi,28.47081,76.87046,2023-08-19,22:04,Serious,Drunk Driving,Rural Road,Fog
ID-1817,Mumbai,18.93957,72.96466,2023-01-24,20:31,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1818,Varanasi,25.36898,82.92831,2023-01-10,23:36,Serious,Signal Jumping,Highway,Clear
ID-1819,Mumbai,18.96587,72.94083,2023-03-29,14:29,Fatal,Drunk Driving,City Road,Rain
ID-1820,Delhi,28.588,76.88881,2023-05-24,10:56,Fatal,Over-speeding,Highway,Clear
ID-1821,Nagpur,21.13039,79.17372,2023-08-20,07:16,Fatal,Drunk Driving,Highway,Clear
ID-1822,Kolkata,22.69874,88.3145,2023-01-31,08:04,Fatal,Distracted Driving,Highway,Clear
ID-1823,Mumbai,18.93485,72.87436,2023-02-25,21:56,Minor,Signal Jumping,City Road,Clear
ID-1824,Bangalore,12.85578,77.51617,2023-08-14,19:52,Minor,Weather/Low Visibility,Highway,Rain
ID-1825,Jaipur,26.89248,75.86193,2023-09-05,18:00,Minor,Distracted Driving,Rural Road,Clear
ID-1826,Mumbai,19.0722,72.86245,2023-11-27,05:14,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1827,Pune,18.51462,73.87304,2023-05-23,22:16,Serious,Drunk Driving,City Road,Clear
ID-1828,Mumbai,19.08732,72.94419,2023-10-03,20:51,Minor,Over-speeding,Rural Road,Rain
ID-1829,Meerut,28.9071,77.66646,2023-07-26,23:39,Fatal,Drunk Driving,Highway,Rain
ID-1830,Mumbai,19.19125,72.95673,2023-05-04,20:33,Serious,Weather/Low Visibility,City Road,Rain
ID-1831,Madurai,9.88113,78.0546,2023-08-18,12:27,Minor,Drunk Driving,Rural Road,Rain
ID-1832,Chennai,13.1673,80.28619,2023-06-12,16:11,Serious,Drunk Driving,Rural Road,Dust Storm
ID-1833,Lucknow,26.75958,80.983,2023-08-17,20:03,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1834,Mumbai,19.00803,72.92397,2023-04-16,21:10,Serious,Potholes,Rural Road,Rain
ID-1835,Mumbai,19.06225,72.86666,2023-12-25,02:40,Serious,Distracted Driving,Rural Road,Clear
ID-1836,Madurai,9.82034,78.04671,2023-02-18,22:24,Fatal,Drunk Driving,Highway,Clear
ID-1837,Mumbai,18.98848,72.98849,2023-04-01,23:44,Fatal,Drunk Driving,City Road,Clear
ID-1838,Chennai,13.01128,80.14676,2023-01-01,23:11,Fatal,Drunk Driving,Highway,Rain
ID-1839,Indore,22.75878,75.81318,2023-12-25,06:48,Minor,Over-speeding,City Road,Clear
ID-1840,Chennai,12.9333,80.14292,2023-12-18,14:43,Fatal,Potholes,City Road,Fog
ID-1841,Delhi,28.64705,76.816,2023-08-15,18:48,Serious,Weather/Low Visibility,Highway,Rain
ID-1842,Nagpur,21.11015,79.17923,2023-11-26,23:23,Serious,Drunk Driving,Rural Road,Rain
ID-1843,Mumbai,18.90292,72.87853,2023-01-07,20:49,Minor,Drunk Driving,Highway,Clear
ID-1844,Madurai,9.85549,78.02521,2023-11-10,15:32,Minor,Weather/Low Visibility,Highway,Fog
ID-1845,Delhi,28.51996,77.10672,2023-11-12,20:56,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1846,Mumbai,19.12799,72.84873,2023-01-24,11:09,Fatal,Weather/Low Visibility,Highway,Dust Storm
ID-1847,Bangalore,12.92227,77.59738,2023-10-20,18:25,Serious,Signal Jumping,Highway,Clear
ID-1848,Delhi,28.55474,77.01962,2023-09-14,17:30,Minor,Distracted Driving,Rural Road,Rain
ID-1849,Kolkata,22.54356,88.33877,2023-04-26,16:23,Serious,Over-speeding,City Road,Clear
ID-1850,Meerut,28.99816,77.6754,2023-03-24,18:13,Serious,Weather/Low Visibility,Highway,Fog
ID-1851,Delhi,28.48501,76.98974,2023-02-24,02:18,Fatal,Weather/Low Visibility,Highway,Fog
ID-1852,Pune,18.5323,73.81454,2023-02-18,20:21,Serious,Over-speeding,Rural Road,Clear
ID-1853,Indore,22.75749,75.81426,2023-05-06,17:22,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1854,Lucknow,26.70279,80.97728,2023-04-23,06:28,Serious,Drunk Driving,City Road,Clear
ID-1855,Kolkata,22.67928,88.3669,2023-10-06,03:50,Serious,Drunk Driving,Rural Road,Fog
ID-1856,Pune,18.51868,73.81872,2023-04-29,21:02,Serious,Drunk Driving,Rural Road,Dust Storm
ID-1857,Nagpur,21.03584,78.90254,2023-09-24,15:22,Minor,Drunk Driving,City Road,Clear
ID-1858,Pune,18.49239,73.79267,2023-08-16,19:00,Serious,Over-speeding,City Road,Clear
ID-1859,Kolkata,22.66837,88.34513,2023-12-25,19:27,Serious,Drunk Driving,Rural Road,Clear
ID-1860,Delhi,28.7181,77.16278,2023-03-05,01:50,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1861,Nashik,19.91889,73.72128,2023-07-10,10:34,Serious,Distracted Driving,Rural Road,Clear
ID-1862,Lucknow,26.81771,80.86259,2023-12-27,17:10,Minor,Signal Jumping,City Road,Clear
ID-1863,Mumbai,19.0668,72.80889,2023-12-25,21:34,Minor,Weather/Low Visibility,Highway,Rain
ID-1864,Nashik,19.97509,73.88852,2023-09-18,15:51,Minor,Distracted Driving,City Road,Fog
ID-1865,Delhi,28.66294,77.29771,2023-01-01,01:10,Serious,Drunk Driving,Rural Road,Rain
ID-1866,Pune,18.42549,73.88532,2023-05-10,17:03,Minor,Weather/Low Visibility,City Road,Fog
ID-1867,Chennai,12.98363,80.14228,2023-02-03,23:07,Serious,Drunk Driving,Rural Road,Fog
ID-1868,Lucknow,26.70204,80.82531,2023-11-21,11:02,Minor,Drunk Driving,City Road,Clear
ID-1869,Pune,18.58742,73.83918,2023-09-12,07:28,Serious,Distracted Driving,Rural Road,Rain
ID-1870,Kolkata,22.54874,88.44357,2023-06-21,18:26,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1871,Nashik,19.90058,73.89687,2023-08-14,22:14,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1872,Mumbai,19.08333,72.84485,2023-11-03,23:10,Serious,Over-speeding,Rural Road,Dust Storm
ID-1873,Meerut,29.04846,77.69394,2023-09-29,12:37,Serious,Drunk Driving,Highway,Clear
ID-1874,Pune,18.45273,73.86843,2023-07-18,18:39,Minor,Weather/Low Visibility,Highway,Rain
ID-1875,Hyderabad,17.46029,78.3406,2023-01-29,18:32,Minor,Distracted Driving,Rural Road,Dust Storm
ID-1876,Hyderabad,17.49377,78.38354,2023-12-25,09:14,Serious,Weather/Low Visibility,Highway,Rain
ID-1877,Mumbai,19.14125,72.87241,2023-05-11,20:49,Serious,Distracted Driving,City Road,Clear
ID-1878,Varanasi,25.39306,82.9783,2023-04-07,14:49,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1879,Pune,18.40171,73.82944,2023-03-28,07:08,Serious,Weather/Low Visibility,City Road,Rain
ID-1880,Delhi,28.44699,76.94776,2023-03-12,21:42,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1881,Nagpur,21.06411,79.10205,2023-01-21,11:40,Serious,Potholes,Rural Road,Dust Storm
ID-1882,Chennai,13.08531,80.24798,2023-06-09,19:46,Minor,Signal Jumping,Rural Road,Clear
ID-1883,Chennai,13.08024,80.23654,2023-05-03,13:21,Fatal,Drunk Driving,City Road,Fog
ID-1884,Meerut,28.93733,77.67313,2023-05-06,19:14,Serious,Distracted Driving,Highway,Rain
ID-1885,Pune,18.44818,73.71574,2023-01-15,11:25,Minor,Distracted Driving,City Road,Fog
ID-1886,Mumbai,19.13351,72.87808,2023-06-19,20:31,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1887,Jaipur,26.94411,75.89807,2023-05-03,19:23,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1888,Kolkata,22.67145,88.37861,2023-02-02,21:51,Minor,Weather/Low Visibility,City Road,Rain
ID-1889,Mumbai,18.95312,72.85711,2023-06-20,18:36,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1890,Lucknow,26.76834,80.95208,2023-07-15,20:36,Minor,Weather/Low Visibility,City Road,Fog
ID-1891,Bangalore,13.05603,77.54791,2023-10-29,13:23,Serious,Weather/Low Visibility,Highway,Fog
ID-1892,Delhi,28.77325,76.94296,2023-04-11,22:37,Serious,Drunk Driving,City Road,Rain
ID-1893,Bangalore,12.89502,77.56179,2023-04-23,15:26,Fatal,Weather/Low Visibility,Highway,Dust Storm
ID-1894,Jaipur,26.98149,75.88073,2023-03-04,23:46,Fatal,Drunk Driving,Highway,Fog
ID-1895,Mumbai,19.01051,72.9098,2023-04-18,20:10,Minor,Distracted Driving,Rural Road,Fog
ID-1896,Delhi,28.57318,77.25292,2023-12-14,23:41,Fatal,Drunk Driving,Highway,Clear
ID-1897,Bangalore,13.08946,77.67394,2023-06-24,22:26,Minor,Signal Jumping,Highway,Rain
ID-1898,Chennai,12.93962,80.18599,2023-08-28,19:12,Serious,Over-speeding,City Road,Clear
ID-1899,Nagpur,21.18221,79.09371,2023-03-20,17:52,Minor,Distracted Driving,Highway,Clear
ID-1900,Madurai,9.8651,78.10383,2023-12-16,00:30,Fatal,Drunk Driving,Highway,Rain
ID-1901,Indore,22.73251,75.88907,2023-04-27,22:19,Serious,Distracted Driving,Highway,Clear
ID-1902,Nagpur,21.10582,79.08826,2023-03-04,18:12,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1903,Varanasi,25.34184,83.00362,2023-11-27,03:38,Fatal,Weather/Low Visibility,Highway,Dust Storm
ID-1904,Pune,18.59327,73.77045,2023-03-28,13:09,Minor,Drunk Driving,Highway,Dust Storm
ID-1905,Delhi,28.47604,77.06111,2023-08-31,20:23,Minor,Weather/Low Visibility,City Road,Rain
ID-1906,Delhi,28.49065,77.01341,2023-02-16,12:25,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1907,Kolkata,22.57782,88.39957,2023-01-20,19:24,Fatal,Over-speeding,City Road,Clear
ID-1908,Pune,18.42494,73.77929,2023-10-13,16:57,Serious,Weather/Low Visibility,Rural Road,Rain
ID-1909,Delhi,28.74361,77.13311,2023-05-13,20:34,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1910,Lucknow,26.85075,80.8262,2023-03-24,17:09,Fatal,Signal Jumping,Rural Road,Clear
ID-1911,Kolkata,22.52123,88.42149,2023-10-17,07:42,Minor,Drunk Driving,Highway,Rain
ID-1912,Kolkata,22.57075,88.31143,2023-12-02,10:23,Serious,Over-speeding,Highway,Dust Storm
ID-1913,Hyderabad,17.44441,78.4729,2023-01-29,01:34,Serious,Drunk Driving,Rural Road,Dust Storm
ID-1914,Mumbai,19.1483,72.80126,2023-03-04,22:19,Minor,Weather/Low Visibility,Highway,Fog
ID-1915,Meerut,28.94395,77.67707,2023-05-27,12:50,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1916,Lucknow,26.84402,80.93137,2023-09-01,06:17,Minor,Weather/Low Visibility,City Road,Fog
ID-1917,Delhi,28.42909,76.88714,2023-08-08,12:05,Minor,Weather/Low Visibility,Highway,Fog
ID-1918,Indore,22.75329,75.83465,2023-12-10,02:36,Fatal,Over-speeding,Rural Road,Dust Storm
ID-1919,Mumbai,19.03526,72.89933,2023-03-12,18:51,Fatal,Weather/Low Visibility,Highway,Fog
ID-1920,Jaipur,26.83166,75.70298,2023-12-05,11:08,Minor,Weather/Low Visibility,City Road,Rain
ID-1921,Nagpur,21.04036,78.9731,2023-09-30,09:29,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1922,Jaipur,26.99098,75.79491,2023-09-05,21:57,Fatal,Drunk Driving,Rural Road,Clear
ID-1923,Nashik,20.09702,73.73707,2023-01-15,15:48,Fatal,Weather/Low Visibility,Rural Road,Fog
ID-1924,Chennai,13.05913,80.22433,2023-11-23,10:15,Minor,Weather/Low Visibility,Highway,Fog
ID-1925,Lucknow,26.71834,80.95399,2023-12-11,08:32,Minor,Weather/Low Visibility,Highway,Fog
ID-1926,Nagpur,21.02895,78.94756,2023-06-28,18:49,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1927,Varanasi,25.31261,82.99122,2023-01-01,12:03,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1928,Indore,22.66123,75.80895,2023-08-18,15:36,Serious,Potholes,City Road,Dust Storm
ID-1929,Hyderabad,17.31781,78.46324,2023-05-12,23:02,Minor,Distracted Driving,Highway,Clear
ID-1930,Chennai,13.0059,80.23981,2023-07-17,12:47,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1931,Pune,18.49288,73.71582,2023-10-19,10:08,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1932,Hyderabad,17.30991,78.37419,2023-06-29,12:23,Fatal,Weather/Low Visibility,Rural Road,Rain
ID-1933,Mumbai,19.02406,72.84127,2023-05-29,20:39,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1934,Mumbai,19.17678,72.88279,2023-05-15,14:48,Serious,Distracted Driving,City Road,Rain
ID-1935,Delhi,28.71423,77.19585,2023-11-05,12:36,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1936,Pune,18.54114,73.87154,2023-10-22,15:14,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1937,Chennai,13.12772,80.26735,2023-01-25,10:14,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1938,Hyderabad,17.42109,78.39541,2023-09-25,22:41,Fatal,Drunk Driving,Highway,Fog
ID-1939,Jaipur,26.8016,75.87884,2023-03-30,04:44,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1940,Nagpur,21.06027,79.15549,2023-07-31,14:45,Minor,Distracted Driving,City Road,Fog
ID-1941,Mumbai,18.93957,72.95555,2023-05-23,18:19,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1942,Mumbai,18.91923,72.94471,2023-07-02,18:09,Serious,Weather/Low Visibility,Highway,Rain
ID-1943,Lucknow,26.87275,80.86666,2023-07-20,16:38,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1944,Delhi,28.67102,77.03568,2023-10-21,10:59,Serious,Weather/Low Visibility,Highway,Rain
ID-1945,Delhi,28.5442,76.94917,2023-04-24,11:24,Serious,Over-speeding,Highway,Clear
ID-1946,Meerut,29.01015,77.60961,2023-07-28,13:53,Minor,Drunk Driving,Highway,Rain
ID-1947,Pune,18.43898,73.7915,2023-02-25,08:41,Serious,Over-speeding,Highway,Fog
ID-1948,Kolkata,22.58314,88.44829,2023-01-15,22:53,Serious,Drunk Driving,Rural Road,Fog
ID-1949,Jaipur,26.97207,75.77629,2023-11-28,04:05,Fatal,Signal Jumping,City Road,Dust Storm
ID-1950,Delhi,28.42576,76.93175,2023-03-21,20:03,Minor,Weather/Low Visibility,Highway,Fog
ID-1951,Nagpur,21.16301,79.08285,2023-08-18,15:11,Serious,Weather/Low Visibility,Highway,Rain
ID-1952,Mumbai,19.05609,72.83066,2023-06-19,06:08,Serious,Over-speeding,Highway,Clear
ID-1953,Lucknow,26.74594,80.84389,2023-12-21,15:04,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1954,Delhi,28.72631,77.01877,2023-06-27,15:39,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1955,Kolkata,22.5556,88.37404,2023-10-25,19:47,Minor,Weather/Low Visibility,City Road,Fog
ID-1956,Delhi,28.41162,76.93543,2023-08-23,22:18,Fatal,Over-speeding,Highway,Clear
ID-1957,Mumbai,18.94902,72.95941,2023-07-31,14:28,Serious,Distracted Driving,Rural Road,Dust Storm
ID-1958,Kolkata,22.52032,88.48347,2023-05-14,21:20,Minor,Signal Jumping,Rural Road,Clear
ID-1959,Pune,18.58714,73.73658,2023-10-05,02:40,Fatal,Drunk Driving,Highway,Dust Storm
ID-1960,Mumbai,18.9445,72.90116,2023-01-21,00:38,Serious,Weather/Low Visibility,City Road,Fog
ID-1961,Delhi,28.68504,77.25743,2023-05-08,19:31,Minor,Weather/Low Visibility,City Road,Rain
ID-1962,Mumbai,19.18215,72.95889,2023-03-03,12:03,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1963,Hyderabad,17.43938,78.4965,2023-12-09,17:03,Fatal,Over-speeding,Highway,Dust Storm
ID-1964,Delhi,28.67743,77.19897,2023-10-28,10:06,Fatal,Weather/Low Visibility,Rural Road,Fog
ID-1965,Kolkata,22.61964,88.44704,2023-03-14,00:11,Serious,Drunk Driving,Rural Road,Dust Storm
ID-1966,Hyderabad,17.39088,78.33271,2023-07-12,13:07,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1967,Mumbai,19.14327,72.91822,2023-01-01,09:47,Serious,Signal Jumping,Highway,Rain
ID-1968,Pune,18.45889,73.78856,2023-09-18,08:31,Fatal,Weather/Low Visibility,Highway,Fog
ID-1969,Meerut,28.90416,77.63324,2023-09-17,02:49,Minor,Signal Jumping,Highway,Fog
ID-1970,Nagpur,21.03789,79.10456,2023-04-04,08:57,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1971,Delhi,28.46398,77.23882,2023-04-05,19:17,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1972,Varanasi,25.2341,83.08241,2023-07-24,21:05,Serious,Distracted Driving,Highway,Clear
ID-1973,Mumbai,19.14286,72.82676,2023-03-22,23:59,Serious,Weather/Low Visibility,Highway,Fog
ID-1974,Delhi,28.78202,77.1843,2023-06-11,22:20,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1975,Madurai,9.94404,78.03083,2023-12-07,23:18,Fatal,Drunk Driving,City Road,Clear
ID-1976,Varanasi,25.26704,82.95184,2023-06-23,06:35,Fatal,Over-speeding,Highway,Rain
ID-1977,Chennai,13.06149,80.27027,2023-04-25,00:54,Fatal,Drunk Driving,Highway,Rain
ID-1978,Delhi,28.7402,76.84718,2023-09-19,14:18,Serious,Signal Jumping,Rural Road,Clear
ID-1979,Nagpur,21.0745,78.9461,2023-07-25,22:31,Serious,Distracted Driving,Highway,Clear
ID-1980,Bangalore,12.83292,77.56534,2023-06-06,12:19,Serious,Drunk Driving,Highway,Clear
ID-1981,Nagpur,21.15892,78.9533,2023-09-03,23:33,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1982,Bangalore,12.91632,77.58035,2023-11-02,11:07,Minor,Weather/Low Visibility,Highway,Rain
ID-1983,Delhi,28.47212,77.10526,2023-04-09,19:04,Minor,Drunk Driving,City Road,Clear
ID-1984,Chennai,13.10705,80.10909,2023-02-27,14:13,Minor,Distracted Driving,Rural Road,Dust Storm
ID-1985,Pune,18.51367,73.87237,2023-03-20,06:28,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1986,Indore,22.61931,75.73218,2023-01-11,23:35,Serious,Drunk Driving,City Road,Rain
ID-1987,Nashik,20.03764,73.73362,2023-04-11,20:59,Fatal,Weather/Low Visibility,Rural Road,Rain
ID-1988,Pune,18.50879,73.73771,2023-06-17,23:02,Minor,Drunk Driving,Highway,Fog
ID-1989,Kolkata,22.60997,88.30038,2023-08-02,10:59,Minor,Potholes,Rural Road,Rain
ID-1990,Lucknow,26.71249,80.89022,2023-08-23,04:52,Serious,Weather/Low Visibility,Highway,Rain
ID-1991,Mumbai,19.06674,72.97791,2023-04-15,15:50,Fatal,Drunk Driving,City Road,Dust Storm
ID-1992,Chennai,12.92499,80.16724,2023-07-23,16:11,Minor,Distracted Driving,Highway,Clear
ID-1993,Kolkata,22.61043,88.49303,2023-12-06,19:09,Serious,Distracted Driving,Highway,Rain
ID-1994,Delhi,28.68676,76.87618,2023-06-28,23:14,Serious,Drunk Driving,Rural Road,Dust Storm
